material_id,cif,ef_per_atom,tc,superband_id,superband_formula,superband_cif_id,mp_material_id,cif_source,composition_key
superband-13706,"# generated using pymatgen
data_K0.8Fe1.78Se2
_symmetry_space_group_name_H-M   I4/mmm
_cell_length_a   3.78355800
_cell_length_b   3.78355800
_cell_length_c   7.91886339
_cell_angle_alpha   103.82134743
_cell_angle_beta   103.82134744
_cell_angle_gamma   89.99999999
_symmetry_Int_Tables_number   139
_chemical_formula_structural   K0.8Fe1.78Se2
_chemical_formula_sum   'K0.8 Fe1.78 Se2'
_cell_volume   106.69540668
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-y+z, x, z'
  4  'y-z, -x, -z'
  5  '-x+z, -y+z, z'
  6  'x-z, y-z, -z'
  7  'y, -x+z, z'
  8  '-y, x-z, -z'
  9  'x-z, -y, -z'
  10  '-x+z, y, z'
  11  '-y, -x, -z'
  12  'y, x, z'
  13  '-x, y-z, -z'
  14  'x, -y+z, z'
  15  'y-z, x-z, -z'
  16  '-y+z, -x+z, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.00000000  0.00000000  0.00000000  0.8
  Fe  Fe1  2  0.25000000  0.75000000  0.50000000  0.89
  Se  Se2  2  0.35881700  0.35881700  0.71763400  1.0
",-0.6812646755374999,32.0,13706,Fe1.78K0.8Se2,15782,mp-1070735,3dsc_mp,Fe:0.388646|K:0.174672|Se:0.436681
superband-13405,"# generated using pymatgen
data_Sr0.115La1.885Cu1O4
_symmetry_space_group_name_H-M   I4/mmm
_cell_length_a   4.00863200
_cell_length_b   4.00863200
_cell_length_c   6.92423226
_cell_angle_alpha   106.82586948
_cell_angle_beta   106.82586948
_cell_angle_gamma   90.00000001
_symmetry_Int_Tables_number   139
_chemical_formula_structural   Sr0.115La1.885Cu1O4
_chemical_formula_sum   'Sr0.115 La1.885 Cu1 O4'
_cell_volume   101.51624987
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-y+z, x, z'
  4  'y-z, -x, -z'
  5  '-x+z, -y+z, z'
  6  'x-z, y-z, -z'
  7  'y, -x+z, z'
  8  '-y, x-z, -z'
  9  'x-z, -y, -z'
  10  '-x+z, y, z'
  11  '-y, -x, -z'
  12  'y, x, z'
  13  '-x, y-z, -z'
  14  'x, -y+z, z'
  15  'y-z, x-z, -z'
  16  '-y+z, -x+z, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  2  0.35037700  0.35037700  0.70075400  0.9425
  Sr  Sr1  2  0.35037700  0.35037700  0.70075400  0.0575
  Cu  Cu2  1  0.00000000  0.00000000  0.00000000  1.0
  O  O3  2  0.00000000  0.50000000  0.00000000  1.0
  O  O4  2  0.25000000  0.75000000  0.50000000  1.0
",-3.0420221528571423,29.5,13405,Cu1La1.885Sr0.115O4,13447,mp-1077929,3dsc_mp,Cu:0.142857|La:0.269286|O:0.571429|Sr:0.0164286
superband-11288,"# generated using pymatgen
data_Er1.6Lu2.4B8Ru4
_symmetry_space_group_name_H-M   Pmc2_1
_cell_length_a   5.28100400
_cell_length_b   5.86722800
_cell_length_c   6.31030200
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   26
_chemical_formula_structural   Er1.6Lu2.4B8Ru4
_chemical_formula_sum   'Er1.6 Lu2.4 B8 Ru4'
_cell_volume   195.52378955
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, y+1/2, -z'
  3  '-x, y, z'
  4  'x, y+1/2, -z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Er  Er0  2  0.50000000  0.48952000  0.58559100  0.8
  Lu  Lu1  2  0.50000000  0.48952000  0.58559100  0.2
  Lu  Lu2  2  0.00000000  0.01077100  0.08475300  1.0
  B  B3  4  0.16489600  0.36635200  0.28496700  1.0
  B  B4  4  0.33216700  0.13284600  0.78861800  1.0
  Ru  Ru5  2  0.00000000  0.18109000  0.56942900  1.0
  Ru  Ru6  2  0.50000000  0.32022300  0.06776000  1.0
",-0.651686637708333,6.3,11288,B2Er0.4Lu0.6Ru1,11288,mp-1225723,3dsc_mp,B:0.5|Er:0.1|Lu:0.15|Ru:0.25
superband-11619,"# generated using pymatgen
data_K1.59Ba1.41Bi3O9
_symmetry_space_group_name_H-M   P-3m1
_cell_length_a   6.18756400
_cell_length_b   6.18756434
_cell_length_c   7.58140100
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999820
_symmetry_Int_Tables_number   164
_chemical_formula_structural   K1.59Ba1.41Bi3O9
_chemical_formula_sum   'K1.59 Ba1.41 Bi3 O9'
_cell_volume   251.37352755
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-y, x-y, z'
  4  'y, -x+y, -z'
  5  '-x+y, -x, z'
  6  'x-y, x, -z'
  7  'y, x, -z'
  8  '-y, -x, z'
  9  'x-y, -y, -z'
  10  '-x+y, y, z'
  11  '-x, -x+y, -z'
  12  'x, x-y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K0  1  0.00000000  0.00000000  0.00000000  1.0
  Ba  Ba1  2  0.33333333  0.66666667  0.66839500  0.7050000000000001
  K  K2  2  0.33333333  0.66666667  0.66839500  0.295
  Bi  Bi3  2  0.33333333  0.66666667  0.16371000  1.0
  Bi  Bi4  1  0.00000000  0.00000000  0.50000000  1.0
  O  O5  6  0.17103400  0.34206800  0.34515100  1.0
  O  O6  3  0.00000000  0.50000000  0.00000000  1.0
",-2.0170414252000004,11.0,11619,Ba0.47Bi1K0.53O3,11642,mp-1223518,3dsc_mp,Ba:0.094|Bi:0.2|K:0.106|O:0.6
superband-13324,"# generated using pymatgen
data_Cu6.52Ge1.48
_symmetry_space_group_name_H-M   P6_3/mmc
_cell_length_a   4.21363500
_cell_length_b   5.29147600
_cell_length_c   5.29147545
_cell_angle_alpha   120.00000346
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   194
_chemical_formula_structural   Cu6.52Ge1.48
_chemical_formula_sum   'Cu6.52 Ge1.48'
_cell_volume   102.17417637
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  'x+1/2, y-z, y'
  4  '-x+1/2, -y+z, -y'
  5  'x, -z, y-z'
  6  '-x, z, -y+z'
  7  'x+1/2, -y, -z'
  8  '-x+1/2, y, z'
  9  'x, -y+z, -y'
  10  '-x, y-z, y'
  11  'x+1/2, z, -y+z'
  12  '-x+1/2, -z, y-z'
  13  '-x+1/2, -y+z, z'
  14  'x+1/2, y-z, -z'
  15  '-x, z, y'
  16  'x, -z, -y'
  17  '-x+1/2, y, y-z'
  18  'x+1/2, -y, -y+z'
  19  '-x, y-z, -z'
  20  'x, -y+z, z'
  21  '-x+1/2, -z, -y'
  22  'x+1/2, z, y'
  23  '-x, -y, -y+z'
  24  'x, y, y-z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cu  Cu0  6  0.25000000  0.16481100  0.32962200  1.0
  Ge  Ge1  2  0.25000000  0.66666667  0.33333333  0.74
  Cu  Cu2  2  0.25000000  0.66666667  0.33333333  0.26
",-0.0025941962500004,0.18,13324,Cu0.815Ge0.185,13324,mp-1184021,3dsc_mp,Cu:0.815|Ge:0.185
superband-10957,"# generated using pymatgen
data_Nb10Si4.4B1.6
_symmetry_space_group_name_H-M   P6_3/mcm
_cell_length_a   5.31003900
_cell_length_b   7.67326800
_cell_length_c   7.67326885
_cell_angle_alpha   119.99999634
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   193
_chemical_formula_structural   Nb10Si4.4B1.6
_chemical_formula_sum   'Nb10 Si4.4 B1.6'
_cell_volume   270.76288961
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  'x+1/2, y-z, y'
  4  '-x+1/2, -y+z, -y'
  5  'x, -z, y-z'
  6  '-x, z, -y+z'
  7  'x+1/2, -y, -z'
  8  '-x+1/2, y, z'
  9  'x, -y+z, -y'
  10  '-x, y-z, y'
  11  'x+1/2, z, -y+z'
  12  '-x+1/2, -z, y-z'
  13  '-x, y, y-z'
  14  'x, -y, -y+z'
  15  '-x+1/2, y-z, -z'
  16  'x+1/2, -y+z, z'
  17  '-x, -z, -y'
  18  'x, z, y'
  19  '-x+1/2, -y, -y+z'
  20  'x+1/2, y, y-z'
  21  '-x, -y+z, z'
  22  'x, y-z, -z'
  23  '-x+1/2, z, y'
  24  'x+1/2, -z, -y'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  6  0.25000000  0.00000000  0.75289500  1.0
  Nb  Nb1  4  0.00000000  0.33333333  0.66666667  1.0
  Si  Si2  6  0.25000000  0.00000000  0.40128300  0.7333333333333334
  B  B3  2  0.00000000  0.00000000  0.00000000  0.8
",-0.6669405804629633,6.6,10957,B0.8Nb5Si2.2,15859,mp-1106165,3dsc_mp,B:0.1|Nb:0.625|Si:0.275
superband-13327,"# generated using pymatgen
data_Cu3.24Sb0.76
_symmetry_space_group_name_H-M   Pm-3m
_cell_length_a   3.89733700
_cell_length_b   3.89733700
_cell_length_c   3.89733700
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   221
_chemical_formula_structural   Cu3.24Sb0.76
_chemical_formula_sum   'Cu3.24 Sb0.76'
_cell_volume   59.19757026
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-y, x, z'
  4  'y, -x, -z'
  5  '-x, -y, z'
  6  'x, y, -z'
  7  'y, -x, z'
  8  '-y, x, -z'
  9  'x, -y, -z'
  10  '-x, y, z'
  11  '-y, -x, -z'
  12  'y, x, z'
  13  '-x, y, -z'
  14  'x, -y, z'
  15  'y, x, -z'
  16  '-y, -x, z'
  17  'z, x, y'
  18  '-z, -x, -y'
  19  'z, -y, x'
  20  '-z, y, -x'
  21  'z, -x, -y'
  22  '-z, x, y'
  23  'z, y, -x'
  24  '-z, -y, x'
  25  '-z, x, -y'
  26  'z, -x, y'
  27  '-z, -y, -x'
  28  'z, y, x'
  29  '-z, -x, y'
  30  'z, x, -y'
  31  '-z, y, x'
  32  'z, -y, -x'
  33  'y, z, x'
  34  '-y, -z, -x'
  35  'x, z, -y'
  36  '-x, -z, y'
  37  '-y, z, -x'
  38  'y, -z, x'
  39  '-x, z, y'
  40  'x, -z, -y'
  41  '-y, -z, x'
  42  'y, z, -x'
  43  '-x, -z, -y'
  44  'x, z, y'
  45  'y, -z, -x'
  46  '-y, z, x'
  47  'x, -z, y'
  48  '-x, z, -y'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cu  Cu0  3  0.00000000  0.50000000  0.50000000  1.0
  Sb  Sb1  1  0.00000000  0.00000000  0.00000000  0.76
  Cu  Cu2  1  0.00000000  0.00000000  0.00000000  0.24
",0.0359746825,0.07,13327,Cu0.81Sb0.19,15861,mp-1183969,3dsc_mp,Cu:0.81|Sb:0.19
superband-15748,"# generated using pymatgen
data_Tl0.18W6O18
_symmetry_space_group_name_H-M   P6/mmm
_cell_length_a   7.52089800
_cell_length_b   7.52089824
_cell_length_c   7.73007600
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999896
_symmetry_Int_Tables_number   191
_chemical_formula_structural   Tl0.18W6O18
_chemical_formula_sum   'Tl0.18 W6 O18'
_cell_volume   378.66381963
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  'x-y, x, z'
  4  '-x+y, -x, -z'
  5  '-y, x-y, z'
  6  'y, -x+y, -z'
  7  '-x, -y, z'
  8  'x, y, -z'
  9  '-x+y, -x, z'
  10  'x-y, x, -z'
  11  'y, -x+y, z'
  12  '-y, x-y, -z'
  13  '-y, -x, -z'
  14  'y, x, z'
  15  '-x, -x+y, -z'
  16  'x, x-y, z'
  17  '-x+y, y, -z'
  18  'x-y, -y, z'
  19  'y, x, -z'
  20  '-y, -x, z'
  21  'x, x-y, -z'
  22  '-x, -x+y, z'
  23  'x-y, -y, -z'
  24  '-x+y, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tl  Tl0  1  0.00000000  0.00000000  0.50000000
  0.18000000000000005
  W  W1  6  0.00000000  0.50000000  0.24995300  1.0
  O  O2  12  0.21213100  0.42426300  0.25117500  1.0
  O  O3  3  0.00000000  0.50000000  0.00000000  1.0
  O  O4  3  0.00000000  0.50000000  0.50000000  1.0
",-2.143373307333334,2.14,15748,Tl0.03W1O3,15748,mp-33436,3dsc_mp,O:0.744417|Tl:0.00744417|W:0.248139
superband-12013,"# generated using pymatgen
data_Ba2Y0.8Ga0.2Cu4O8
_symmetry_space_group_name_H-M   Cmmm
_cell_length_a   3.88992200
_cell_length_b   3.89960400
_cell_length_c   13.88942687
_cell_angle_alpha   81.93014647
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   65
_chemical_formula_structural   Ba2Y0.8Ga0.2Cu4O8
_chemical_formula_sum   'Ba2 Y0.8 Ga0.2 Cu4 O8'
_cell_volume   208.60454109
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  'x, -y, -z'
  4  '-x, y, z'
  5  '-x, y+z, -z'
  6  'x, -y-z, z'
  7  '-x, -y-z, z'
  8  'x, y+z, -z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  2  0.50000000  0.36427000  0.27146000  1.0
  Y  Y1  1  0.50000000  0.50000000  0.00000000  0.8
  Ga  Ga2  1  0.50000000  0.50000000  0.00000000  0.2
  Cu  Cu3  2  0.00000000  0.06155000  0.87690000  1.0
  Cu  Cu4  2  0.00000000  0.21265200  0.57469600  1.0
  O  O5  2  0.00000000  0.14540900  0.70918200  1.0
  O  O6  2  0.00000000  0.28151900  0.43696200  1.0
  O  O7  2  0.00000000  0.44790600  0.10418800  1.0
  O  O8  2  0.50000000  0.05227800  0.89544400  1.0
",-2.0529924817777783,69.0,12013,Ba2Cu4Ga0.2Y0.8O8,15780,mp-6790,3dsc_mp,Ba:0.133333|Cu:0.266667|Ga:0.0133333|O:0.533333|Y:0.0533333
superband-13172,"# generated using pymatgen
data_Pu0.9U0.1Ga5Co1
_symmetry_space_group_name_H-M   P4/mmm
_cell_length_a   4.21614000
_cell_length_b   4.21614000
_cell_length_c   6.71316200
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   123
_chemical_formula_structural   Pu0.9U0.1Ga5Co1
_chemical_formula_sum   'Pu0.9 U0.1 Ga5 Co1'
_cell_volume   119.33207011
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-y, x, z'
  4  'y, -x, -z'
  5  '-x, -y, z'
  6  'x, y, -z'
  7  'y, -x, z'
  8  '-y, x, -z'
  9  'x, -y, -z'
  10  '-x, y, z'
  11  '-y, -x, -z'
  12  'y, x, z'
  13  '-x, y, -z'
  14  'x, -y, z'
  15  'y, x, -z'
  16  '-y, -x, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Pu  Pu0  1  0.00000000  0.00000000  0.00000000  0.9
  U  U1  1  0.00000000  0.00000000  0.00000000  0.1
  Ga  Ga2  4  0.00000000  0.50000000  0.30462800  1.0
  Ga  Ga3  1  0.50000000  0.50000000  0.00000000  1.0
  Co  Co4  1  0.00000000  0.00000000  0.50000000  1.0
",-0.1803841503571429,8.4,13172,Co1Ga5Pu0.9U0.1,15828,mp-1206185,3dsc_mp,Co:0.142857|Ga:0.714286|Pu:0.128571|U:0.0142857
superband-12293,"# generated using pymatgen
data_Sr3.89578768Ca1.94789384Cu3.89578768Bi3.89578768O16
_symmetry_space_group_name_H-M   Ccc2
_cell_length_a   5.41711500
_cell_length_b   5.47289800
_cell_length_c   16.11398919
_cell_angle_alpha   80.22274970
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   37
_chemical_formula_structural
Sr3.89578768Ca1.94789384Cu3.89578768Bi3.89578768O16
_chemical_formula_sum
'Sr3.89578768 Ca1.94789384 Cu3.89578768 Bi3.89578768 O16'
_cell_volume   470.79762868
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  'x, -y, -z'
  3  'x+1/2, -y-z, z'
  4  'x+1/2, y+z, -z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  4  0.00566800  0.39301000  0.71153700  0.9739469199
  Ca  Ca1  2  0.00125500  0.50000000  0.50000000  0.9739469199
  Cu  Cu2  4  0.00244800  0.04889400  0.40238100  0.9739469199
  Bi  Bi3  4  0.05890900  0.22521300  0.10298500  0.9739469199
  O  O4  4  0.01605300  0.12535500  0.23110400  1.0
  O  O5  4  0.25235900  0.30133000  0.39772100  1.0
  O  O6  4  0.25263700  0.19901900  0.60191600  1.0
  O  O7  4  0.46329800  0.28156100  0.10682700  1.0
",-2.074956548222222,70.0,12293,Bi2Ca1Cu2Sr2O8.214,12272,mp-1218930,3dsc_mp,Bi:0.131458|Ca:0.0657289|Cu:0.131458|O:0.539897|Sr:0.131458
superband-10137,"# generated using pymatgen
data_Nb6Al1.2Ge0.8
_symmetry_space_group_name_H-M   Pm-3
_cell_length_a   5.19378900
_cell_length_b   5.19378900
_cell_length_c   5.19378900
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   200
_chemical_formula_structural   Nb6Al1.2Ge0.8
_chemical_formula_sum   'Nb6 Al1.2 Ge0.8'
_cell_volume   140.10476523
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-x, -y, z'
  4  'x, y, -z'
  5  'x, -y, -z'
  6  '-x, y, z'
  7  '-x, y, -z'
  8  'x, -y, z'
  9  'z, x, y'
  10  '-z, -x, -y'
  11  'z, -x, -y'
  12  '-z, x, y'
  13  '-z, x, -y'
  14  'z, -x, y'
  15  '-z, -x, y'
  16  'z, x, -y'
  17  'y, z, x'
  18  '-y, -z, -x'
  19  '-y, z, -x'
  20  'y, -z, x'
  21  '-y, -z, x'
  22  'y, z, -x'
  23  'y, -z, -x'
  24  '-y, z, x'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  6  0.00000000  0.50000000  0.25005000  1.0
  Al  Al1  1  0.50000000  0.50000000  0.50000000  1.0
  Ge  Ge2  1  0.00000000  0.00000000  0.00000000  0.8
  Al  Al3  1  0.00000000  0.00000000  0.00000000  0.2
",-0.2242485681249988,19.7,10137,Al0.6Ge0.4Nb3,15798,mp-1220344,3dsc_mp,Al:0.15|Ge:0.1|Nb:0.75
superband-12560,"# generated using pymatgen
data_Ta0.9W1.1C2
_symmetry_space_group_name_H-M   R-3m
_cell_length_a   3.14371058
_cell_length_b   3.14371058
_cell_length_c   5.41487146
_cell_angle_alpha   73.12497571
_cell_angle_beta   73.12497571
_cell_angle_gamma   59.99998769
_symmetry_Int_Tables_number   166
_chemical_formula_structural   Ta0.9W1.1C2
_chemical_formula_sum   'Ta0.9 W1.1 C2'
_cell_volume   43.66402525
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-x-y-z, x, z'
  4  'x+y+z, -x, -z'
  5  'y, -x-y-z, z'
  6  '-y, x+y+z, -z'
  7  '-x, x+y+z, -z'
  8  'x, -x-y-z, z'
  9  'x+y+z, -y, -z'
  10  '-x-y-z, y, z'
  11  '-y, -x, -z'
  12  'y, x, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ta  Ta0  1  0.50000000  0.50000000  0.50000000  0.9
  W  W1  1  0.50000000  0.50000000  0.50000000  0.1
  W  W2  1  0.00000000  0.00000000  0.00000000  1.0
  C  C3  2  0.25093300  0.25093300  0.24720100  1.0
",-0.1387943875000008,10.5,12560,C1Ta0.45W0.55,12563,mp-1217826,3dsc_mp,C:0.5|Ta:0.225|W:0.275
superband-12204,"# generated using pymatgen
data_La1.6Ti0.4Bi2S4O2
_symmetry_space_group_name_H-M   P4/nmm
_cell_length_a   4.05549700
_cell_length_b   4.05549700
_cell_length_c   14.17326500
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   129
_chemical_formula_structural   La1.6Ti0.4Bi2S4O2
_chemical_formula_sum   'La1.6 Ti0.4 Bi2 S4 O2'
_cell_volume   233.10848198
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-y+1/2, x+1/2, z'
  3  '-x, -y, z'
  4  'y+1/2, -x+1/2, z'
  5  'x+1/2, -y+1/2, -z'
  6  '-y, -x, -z'
  7  '-x+1/2, y+1/2, -z'
  8  'y, x, -z'
  9  '-x+1/2, -y+1/2, -z'
  10  'y, -x, -z'
  11  'x+1/2, y+1/2, -z'
  12  '-y, x, -z'
  13  '-x, y, z'
  14  'y+1/2, x+1/2, z'
  15  'x, -y, z'
  16  '-y+1/2, -x+1/2, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  2  0.00000000  0.50000000  0.41225800  0.8
  Ti  Ti1  2  0.00000000  0.50000000  0.41225800  0.2
  Bi  Bi2  2  0.00000000  0.50000000  0.86777500  1.0
  S  S3  2  0.00000000  0.50000000  0.10998000  1.0
  S  S4  2  0.00000000  0.50000000  0.69020100  1.0
  O  O5  2  0.00000000  0.00000000  0.50000000  1.0
",-2.09592004425,2.48,12204,Bi1La0.8S2Ti0.2O1,12200,mp-1078397,3dsc_mp,Bi:0.2|La:0.16|O:0.2|S:0.4|Ti:0.04
superband-10870,"# generated using pymatgen
data_Nb6Pt0.6Au1.4
_symmetry_space_group_name_H-M   Pm-3
_cell_length_a   5.22858300
_cell_length_b   5.22858300
_cell_length_c   5.22858300
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   200
_chemical_formula_structural   Nb6Pt0.6Au1.4
_chemical_formula_sum   'Nb6 Pt0.6 Au1.4'
_cell_volume   142.93942132
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-x, -y, z'
  4  'x, y, -z'
  5  'x, -y, -z'
  6  '-x, y, z'
  7  '-x, y, -z'
  8  'x, -y, z'
  9  'z, x, y'
  10  '-z, -x, -y'
  11  'z, -x, -y'
  12  '-z, x, y'
  13  '-z, x, -y'
  14  'z, -x, y'
  15  '-z, -x, y'
  16  'z, x, -y'
  17  'y, z, x'
  18  '-y, -z, -x'
  19  '-y, z, -x'
  20  'y, -z, x'
  21  '-y, -z, x'
  22  'y, z, -x'
  23  'y, -z, -x'
  24  '-y, z, x'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  6  0.00000000  0.50000000  0.24588800  1.0
  Pt  Pt1  1  0.00000000  0.00000000  0.00000000  0.6
  Au  Au2  1  0.00000000  0.00000000  0.00000000  0.4
  Au  Au3  1  0.50000000  0.50000000  0.50000000  1.0
",-0.2242105662499991,12.5,10870,Au0.7Nb3Pt0.3,10870,mp-1220356,3dsc_mp,Au:0.175|Nb:0.75|Pt:0.075
